analyst_id,ticker,f_quarter,reported,eps_points,revenue_points,total_points
Analyst_7986085,WDAY,Q3 2022,18-Nov-21,-8,-10,-18
Analyst_7986085,DBX,Q3 2021,4-Nov-21,-11,-7,-18
Analyst_7986085,NET,Q3 2021,4-Nov-21,-23,-14,-37
Analyst_7986085,CYBR,Q3 2021,4-Nov-21,-25,-3,-28
Analyst_7986085,AYX,Q3 2021,2-Nov-21,-25,-25,-50
Analyst_7986085,FFIV,Q4 2021,26-Oct-21,11,-24,-13
Analyst_7986085,SNAP,Q3 2021,21-Oct-21,10,-4,6
Analyst_7986085,IBM,Q3 2021,20-Oct-21,-2,-2,-4
Analyst_7986085,COUP,Q2 2022,7-Sep-21,12,18,30
Analyst_7986085,OKTA,Q2 2022,1-Sep-21,14,17,31
Analyst_7986085,PLAN,Q2 2022,31-Aug-21,18,10,28
Analyst_7986085,CRWD,Q2 2022,31-Aug-21,-25,-25,-50
Analyst_7986085,WDAY,Q2 2022,26-Aug-21,-4,11,7
Analyst_7986085,PSTG,Q2 2022,25-Aug-21,9,-5,4
Analyst_7986085,SPLK,Q2 2022,25-Aug-21,21,8,29
Analyst_7986085,CRM,Q2 2022,25-Aug-21,9,16,25
Analyst_7986085,CYBR,Q2 2021,12-Aug-21,-25,13,-12
Analyst_7986085,DBX,Q2 2021,5-Aug-21,-18,-6,-24
Analyst_7986085,NET,Q2 2021,5-Aug-21,-20,-10,-30
alex86881124,ROKU,Q2 2019,7-Aug-19,-6,-4,-10
alex86881124,VG,Q2 2019,6-Aug-19,8,-7,1
alex86881124,SEAS,Q2 2019,6-Aug-19,10,-3,7
alex86881124,ETSY,Q2 2019,1-Aug-19,-3,-2,-5
ktxmatrix,ETSY,Q2 2019,1-Aug-19,-3,-20,-23
ktxmatrix,BB,Q2 2019,28-Sep-18,9,-1,8
ktxmatrix,ADBE,Q3 2018,13-Sep-18,-9,11,2
ktxmatrix,ETSY,Q2 2018,6-Aug-18,-11,19,8
ktxmatrix,BB,Q3 2018,20-Dec-17,25,-25,0
defjam,SONO,Q4 2021,17-Nov-21,-4,-3,-7
defjam,YETI,Q3 2021,11-Nov-21,-10,-3,-13
defjam,WYNN,Q3 2021,9-Nov-21,20,15,35
defjam,LOGI,Q2 2022,25-Oct-21,-3,18,15
defjam,SNAP,Q3 2021,21-Oct-21,13,-5,8
defjam,MLKN,Q1 2022,29-Sep-21,-11,9,-2
defjam,SFIX,Q4 2021,21-Sep-21,10,12,22
defjam,ZS,Q4 2021,9-Sep-21,8,11,19
defjam,ZM,Q2 2022,30-Aug-21,19,21,40
defjam,PTON,Q4 2021,26-Aug-21,-4,-2,-6
defjam,SONO,Q3 2021,11-Aug-21,18,10,28
defjam,DBX,Q2 2021,5-Aug-21,25,12,37
defjam,ETSY,Q2 2021,4-Aug-21,19,-1,18
defjam,PINS,Q2 2021,29-Jul-21,9,11,20
defjam,IRBT,Q2 2021,28-Jul-21,-4,23,19
defjam,ZM,Q1 2022,1-Jun-21,15,19,34
defjam,SONO,Q2 2021,12-May-21,17,11,28
defjam,STMP,Q1 2021,6-May-21,15,-2,13
defjam,IRBT,Q1 2021,3-May-21,10,11,21
defjam,AMD,Q1 2021,27-Apr-21,19,14,33
defjam,NXPI,Q1 2021,26-Apr-21,9,22,31
defjam,SNAP,Q1 2021,22-Apr-21,19,-6,13
defjam,RAD,Q4 2021,15-Apr-21,21,17,38
defjam,DBI,Q4 2020,16-Mar-21,19,-1,18
defjam,CIEN,Q1 2021,4-Mar-21,25,-3,22
lect,IAC,Q2 2020,10-Aug-20,11,9,20
lect,FTNT,Q2 2020,6-Aug-20,12,16,28
lect,GCI,Q2 2020,6-Aug-20,20,16,36
lect,LHX,Q2 2020,31-Jul-20,22,-6,16
lect,GOOGL,Q2 2020,30-Jul-20,20,-6,14
lect,SIRI,Q2 2020,30-Jul-20,-5,-3,-8
lect,CMCSA,Q2 2020,30-Jul-20,21,-25,-4
lect,QCOM,Q3 2020,29-Jul-20,13,14,27
lect,EBAY,Q2 2020,28-Jul-20,22,17,39
lect,VZ,Q2 2020,24-Jul-20,11,-6,5
lect,TWTR,Q2 2020,23-Jul-20,12,-2,10
lect,MSFT,Q4 2020,22-Jul-20,13,19,32
lect,LAD,Q2 2020,22-Jul-20,-4,-3,-7
lect,TXN,Q2 2020,21-Jul-20,20,13,33
lect,KO,Q2 2020,21-Jul-20,-9,-7,-16
lect,IBM,Q2 2020,20-Jul-20,-25,18,-7
lect,CALM,Q4 2020,20-Jul-20,-2,-1,-3
lect,ALV,Q2 2020,17-Jul-20,-3,-17,-20
lect,DPZ,Q2 2020,16-Jul-20,12,24,36
lect,PEP,Q2 2020,13-Jul-20,-3,10,7
lect,PLAN,Q1 2021,26-May-20,25,14,39
lect,SHAK,Q1 2020,4-May-20,-14,-25,-39
lect,TWTR,Q1 2020,30-Apr-20,-18,-10,-28
lect,MCD,Q1 2020,30-Apr-20,-2,-4,-6
lect,NOW,Q1 2020,29-Apr-20,-5,-5,-10
SmitandCo,PDD,Q3 2021,26-Nov-21,-3,-4,-7
SmitandCo,FUTU,Q3 2021,24-Nov-21,9,-1,8
SmitandCo,VMW,Q3 2022,23-Nov-21,14,13,27
SmitandCo,MDT,Q2 2022,23-Nov-21,-3,-4,-7
SmitandCo,FTCH,Q3 2021,18-Nov-21,18,19,37
SmitandCo,BABA,Q2 2022,18-Nov-21,-3,25,22
SmitandCo,NVDA,Q3 2022,17-Nov-21,14,11,25
SmitandCo,CSCO,Q1 2022,17-Nov-21,16,-3,13
SmitandCo,WMT,Q3 2022,16-Nov-21,13,13,26
SmitandCo,HD,Q3 2021,16-Nov-21,8,9,17
SmitandCo,BYND,Q3 2021,10-Nov-21,-3,-6,-9
SmitandCo,KGC,Q3 2021,10-Nov-21,16,-3,13
SmitandCo,DIS,Q4 2021,10-Nov-21,-4,-2,-6
SmitandCo,ACB,Q1 2022,9-Nov-21,10,-3,7
SmitandCo,DASH,Q3 2021,9-Nov-21,-4,24,20
SmitandCo,REAL,Q3 2021,8-Nov-21,-6,-7,-13
SmitandCo,RBLX,Q3 2021,8-Nov-21,11,-5,6
SmitandCo,CGC,Q2 2022,5-Nov-21,-4,-3,-7
SmitandCo,GRPN,Q3 2021,4-Nov-21,10,-5,5
SmitandCo,MCHP,Q2 2022,4-Nov-21,19,-1,18
SmitandCo,GOLD,Q3 2021,4-Nov-21,-1,-2,-3
SmitandCo,EA,Q2 2022,3-Nov-21,-3,18,15
SmitandCo,ETSY,Q3 2021,3-Nov-21,-3,-6,-9
SmitandCo,ROKU,Q3 2021,3-Nov-21,14,-4,10
SmitandCo,BGFV,Q3 2021,2-Nov-21,-4,-3,-7
JJM,DBI,Q3 2021,7-Dec-21,-3,-4,-7
JJM,AZO,Q1 2022,7-Dec-21,11,17,28
JJM,CONN,Q3 2022,7-Dec-21,-3,8,5
JJM,KIRK,Q2 2021,2-Sep-21,-2,-3,-5
JJM,SIG,Q2 2022,2-Sep-21,11,11,22
JJM,AEO,Q2 2021,2-Sep-21,-8,-3,-11
JJM,ANF,Q2 2021,26-Aug-21,10,-3,7
JJM,DKS,Q2 2021,25-Aug-21,10,12,22
JJM,UAA,Q4 2019,11-Feb-20,-17,-25,-42
JJM,UAA,Q3 2019,4-Nov-19,10,-3,7
JJM,NKE,Q1 2020,24-Sep-19,10,12,22
JJM,LULU,Q2 2019,5-Sep-19,11,15,26
JJM,AEO,Q2 2019,4-Sep-19,-5,-4,-9
JJM,ANF,Q2 2019,29-Aug-19,23,16,39
JJM,WSM,Q2 2019,28-Aug-19,13,9,22
JJM,GPS,Q2 2019,22-Aug-19,-9,21,12
JJM,DKS,Q2 2019,22-Aug-19,-21,-5,-26
JJM,JWN,Q2 2019,21-Aug-19,9,-3,6
JJM,TGT,Q2 2019,21-Aug-19,14,15,29
JJM,ETSY,Q2 2019,1-Aug-19,-3,18,15
JJM,AMZN,Q2 2019,25-Jul-19,-2,11,9
JJM,SBUX,Q3 2019,25-Jul-19,16,-4,12
JJM,NKE,Q4 2019,27-Jun-19,-4,-1,-5
JJM,CHS,Q1 2019,11-Jun-19,-4,-8,-12
JJM,AEO,Q1 2019,5-Jun-19,25,15,40
MSS_3Q19,ORLY,Q2 2021,28-Jul-21,12,17,29
MSS_3Q19,CAKE,Q2 2021,27-Jul-21,-2,-25,-27
MSS_3Q19,CMG,Q2 2021,20-Jul-21,-7,-21,-28
MSS_3Q19,DIOD,Q4 2019,11-Feb-20,25,-25,0
MSS_3Q19,CMG,Q4 2019,4-Feb-20,17,11,28
MSS_3Q19,LVS,Q4 2019,29-Jan-20,12,12,24
MSS_3Q19,TSLA,Q4 2019,29-Jan-20,12,20,32
MSS_3Q19,ARAY,Q2 2020,28-Jan-20,12,21,33
MSS_3Q19,HTLD,Q4 2019,22-Jan-20,15,14,29
MSS_3Q19,NFLX,Q4 2019,21-Jan-20,8,-7,1
MSS_3Q19,BSET,Q4 2019,20-Jan-20,-4,-9,-13
MSS_3Q19,KSU,Q4 2019,17-Jan-20,-3,-5,-8
MSS_3Q19,SLB,Q4 2019,17-Jan-20,-15,-5,-20
MSS_3Q19,FAST,Q4 2019,17-Jan-20,-1,-2,-3
MSS_3Q19,JBHT,Q4 2019,17-Jan-20,-4,-6,-10
MSS_3Q19,STT,Q4 2019,17-Jan-20,-4,-4,-8
MSS_3Q19,PRGS,Q4 2019,16-Jan-20,17,7,24
MSS_3Q19,CSX,Q4 2019,16-Jan-20,18,-5,13
MSS_3Q19,PPG,Q4 2019,16-Jan-20,-4,-4,-8
MSS_3Q19,BK,Q4 2019,16-Jan-20,15,-8,7
MSS_3Q19,SCHW,Q4 2019,16-Jan-20,-2,21,19
MSS_3Q19,AA,Q4 2019,15-Jan-20,-2,-2,-4
MSS_3Q19,BLK,Q4 2019,15-Jan-20,13,19,32
MSS_3Q19,PNC,Q4 2019,15-Jan-20,15,11,26
MSS_3Q19,UNH,Q4 2019,15-Jan-20,25,-2,23
Analyst_7881232,ETSY,Q3 2019,30-Oct-19,20,-2,18
Analyst_7881232,ADBE,Q3 2019,17-Sep-19,4,-5,-1
RaghuRam,CHWY,Q1 2021,10-Jun-21,13,17,30
RaghuRam,BABA,Q4 2020,22-May-20,9,13,22
RaghuRam,EXPE,Q1 2020,20-May-20,-3,-1,-4
RaghuRam,TLRY,Q3 2020,11-May-20,-12,25,13
RaghuRam,PYPL,Q1 2020,6-May-20,7,-3,4
RaghuRam,SQ,Q1 2020,6-May-20,-3,13,10
RaghuRam,TWLO,Q1 2020,6-May-20,-7,-5,-12
RaghuRam,SHOP,Q1 2020,6-May-20,8,12,20
RaghuRam,DIS,Q2 2020,5-May-20,-3,24,21
RaghuRam,MTCH,Q1 2020,5-May-20,10,-3,7
RaghuRam,PINS,Q1 2020,5-May-20,-4,25,21
RaghuRam,BYND,Q1 2020,5-May-20,13,11,24
RaghuRam,REGN,Q1 2020,5-May-20,5,16,21
RaghuRam,SWKS,Q2 2020,4-May-20,-2,-1,-3
RaghuRam,SHAK,Q1 2020,4-May-20,-2,-1,-3
RaghuRam,DAL,Q1 2020,22-Apr-20,-1,25,24
RaghuRam,JPM,Q1 2020,14-Apr-20,10,-2,8
RaghuRam,LULU,Q4 2019,26-Mar-20,-10,-22,-32
RaghuRam,MU,Q2 2020,25-Mar-20,-2,-5,-7
RaghuRam,NKE,Q3 2020,24-Mar-20,-8,-25,-33
RaghuRam,TCOM,Q4 2019,18-Mar-20,8,15,23
RaghuRam,WSM,Q4 2019,18-Mar-20,-25,-25,-50
RaghuRam,FDX,Q3 2020,17-Mar-20,-2,-7,-9
RaghuRam,COUP,Q4 2020,16-Mar-20,10,9,19
RaghuRam,COST,Q2 2020,5-Mar-20,15,10,25
Analyst_877516,ATVI,Q4 2020,4-Feb-21,18,-4,14
Analyst_877516,CPRT,Q4 2020,2-Sep-20,8,-4,4
Analyst_877516,ATVI,Q2 2020,4-Aug-20,9,10,19
Analyst_877516,ZNGA,Q1 2020,6-May-20,-3,7,4
Analyst_877516,ATVI,Q1 2020,5-May-20,8,7,15
Analyst_4332023,ETSY,Q3 2019,30-Oct-19,20,21,41
Analyst_4332023,EXAS,Q3 2019,29-Oct-19,12,18,30
Analyst_1078932,STZ,Q4 2020,3-Apr-20,10,-5,5
Analyst_1078932,GE,Q4 2019,29-Jan-20,12,-1,11
Analyst_1078932,AAPL,Q1 2020,28-Jan-20,-5,-6,-11
Analyst_1078932,NKE,Q2 2020,19-Dec-19,7,7,14
Analyst_1078932,CRM,Q3 2020,3-Dec-19,-8,-13,-21
Analyst_1078932,DIS,Q4 2019,7-Nov-19,-4,-1,-5
Analyst_1078932,ETSY,Q3 2019,30-Oct-19,-1,-3,-4
Analyst_1078932,ENPH,Q3 2019,29-Oct-19,-8,-8,-16
Analyst_1078932,LULU,Q2 2019,5-Sep-19,8,-7,1
Analyst_1078932,CRM,Q2 2020,22-Aug-19,-6,-10,-16
Analyst_1078932,NVDA,Q2 2020,15-Aug-19,-3,21,18
Analyst_1078932,DIS,Q3 2019,6-Aug-19,-3,12,9
Analyst_1078932,AAPL,Q3 2019,30-Jul-19,21,20,41
Analyst_1078932,MSFT,Q4 2019,18-Jul-19,9,-5,4
Analyst_1078932,CRM,Q1 2020,4-Jun-19,-4,10,6
Analyst_1078932,NVDA,Q1 2020,16-May-19,-2,22,20
Analyst_1078932,DIS,Q2 2019,8-May-19,-2,-5,-7
Analyst_1078932,AAPL,Q2 2019,30-Apr-19,-4,-7,-11
Analyst_1078932,GM,Q1 2019,30-Apr-19,17,-13,4
Analyst_1078932,MSFT,Q3 2019,24-Apr-19,6,9,15
Analyst_1078932,VZ,Q1 2019,23-Apr-19,9,-25,-16
Analyst_1078932,GM,Q4 2018,6-Feb-19,15,19,34
Analyst_1078932,GE,Q4 2018,31-Jan-19,25,-6,19
Analyst_1078932,MSFT,Q2 2019,30-Jan-19,-3,-25,-28
Analyst_1078932,AAPL,Q1 2019,29-Jan-19,25,23,48
Roth_17,MCHX,Q3 2021,9-Nov-21,10,-3,7
Roth_17,ALRM,Q3 2021,4-Nov-21,6,10,16
Roth_17,MITK,Q4 2021,4-Nov-21,-25,-25,-50
Roth_17,ETSY,Q3 2021,3-Nov-21,-5,15,10
Roth_17,APPS,Q2 2022,2-Nov-21,-6,-6,-12
Roth_17,SHOP,Q3 2021,28-Oct-21,23,20,43
Roth_17,APPS,Q1 2022,9-Aug-21,-3,-3,-6
Roth_17,ALRM,Q2 2021,5-Aug-21,9,12,21
Roth_17,MCHX,Q2 2021,5-Aug-21,0,9,9
Roth_17,ETSY,Q2 2021,4-Aug-21,-3,-1,-4
Roth_17,MITK,Q3 2021,29-Jul-21,-25,-25,-50
Roth_17,SHOP,Q2 2021,28-Jul-21,7,-4,3
Roth_17,MCHX,Q1 2021,13-May-21,0,-6,-6
Roth_17,ETSY,Q1 2021,5-May-21,-5,-1,-6
Roth_17,ALRM,Q1 2021,4-May-21,8,9,17
Roth_17,MITK,Q2 2021,29-Apr-21,-25,-25,-50
Roth_17,SHOP,Q1 2021,28-Apr-21,11,9,20
Roth_17,MCHX,Q4 2020,2-Mar-21,0,0,0
Roth_17,ALRM,Q4 2020,25-Feb-21,3,7,10
Roth_17,ETSY,Q4 2020,25-Feb-21,-5,-4,-9
Roth_17,STMP,Q4 2020,17-Feb-21,-17,-25,-42
Roth_17,SHOP,Q4 2020,17-Feb-21,12,13,25
Roth_17,GLUU,Q4 2020,8-Feb-21,-6,-5,-11
Roth_17,MITK,Q1 2021,28-Jan-21,-25,-25,-50
Roth_17,MITK,Q4 2020,5-Nov-20,-25,-25,-50
Analyst_9165124,UPWK,Q1 2021,4-May-21,9,15,24
Analyst_9165124,UPWK,Q3 2020,4-Nov-20,7,-5,2
Analyst_9165124,DBX,Q2 2020,6-Aug-20,-5,-1,-6
Analyst_9165124,FSLY,Q2 2020,5-Aug-20,8,15,23
Analyst_9165124,DIS,Q3 2020,4-Aug-20,17,-4,13
RStu0718,SHW,Q3 2020,27-Oct-20,15,-5,10
RStu0718,WIX,Q1 2020,14-May-20,15,-2,13
RStu0718,PTON,Q3 2020,6-May-20,-6,22,16
RStu0718,UPWK,Q1 2020,6-May-20,-5,14,9
RStu0718,TEAM,Q3 2020,30-Apr-20,9,-7,2
RStu0718,ZEN,Q1 2020,30-Apr-20,13,-3,10
RStu0718,FND,Q1 2020,30-Apr-20,10,-5,5
RStu0718,NOW,Q1 2020,29-Apr-20,12,11,23
RStu0718,WDAY,Q4 2020,27-Feb-20,7,-7,0
RStu0718,ETSY,Q4 2019,26-Feb-20,14,25,39
RStu0718,RRGB,Q4 2019,25-Feb-20,13,-1,12
RStu0718,ALRM,Q4 2019,25-Feb-20,-5,8,3
RStu0718,SDC,Q4 2019,25-Feb-20,11,12,23
RStu0718,SHAK,Q4 2019,24-Feb-20,8,22,30
RStu0718,ZS,Q2 2020,20-Feb-20,7,12,19
RStu0718,ROKU,Q4 2019,13-Feb-20,-1,12,11
RStu0718,DDOG,Q4 2019,13-Feb-20,-7,10,3
RStu0718,CHGG,Q4 2019,10-Feb-20,15,19,34
RStu0718,ZEN,Q4 2019,6-Feb-20,25,11,36
RStu0718,PINS,Q4 2019,6-Feb-20,12,23,35
RStu0718,TWLO,Q4 2019,5-Feb-20,8,-5,3
RStu0718,PTON,Q2 2020,5-Feb-20,-3,12,9
RStu0718,NEWR,Q3 2020,4-Feb-20,-2,-9,-11
RStu0718,DECK,Q3 2020,30-Jan-20,7,7,14
RStu0718,NOW,Q4 2019,29-Jan-20,7,9,16
SmoShow,BRK-B,Q2 2021,7-Aug-21,7,7,14
SmoShow,CGC,Q4 2021,1-Jun-21,9,-1,8
SmoShow,OKTA,Q1 2022,26-May-21,10,22,32
SmoShow,JD,Q1 2021,19-May-21,-16,-3,-19
SmoShow,DIS,Q2 2021,13-May-21,7,-3,4
SmoShow,WIX,Q1 2021,12-May-21,-3,19,16
SmoShow,TTD,Q1 2021,10-May-21,10,-6,4
SmoShow,FVRR,Q1 2021,6-May-21,9,23,32
SmoShow,BUD,Q1 2021,6-May-21,-2,14,12
SmoShow,MELI,Q1 2021,5-May-21,-3,24,21
SmoShow,TWLO,Q1 2021,5-May-21,6,17,23
SmoShow,ETSY,Q1 2021,5-May-21,23,-6,17
SmoShow,AYX,Q1 2021,4-May-21,22,10,32
SmoShow,PAYC,Q1 2021,4-May-21,18,-1,17
SmoShow,CVS,Q1 2021,4-May-21,10,21,31
SmoShow,BRK-B,Q1 2021,1-May-21,10,12,22
SmoShow,RCL,Q1 2021,29-Apr-21,-3,-1,-4
SmoShow,BB,Q2 2021,24-Sep-20,8,-4,4
SmoShow,OKTA,Q2 2021,27-Aug-20,10,10,20
SmoShow,JD,Q2 2020,17-Aug-20,15,-3,12
SmoShow,RCL,Q2 2020,10-Aug-20,16,-1,15
SmoShow,MELI,Q2 2020,10-Aug-20,12,13,25
SmoShow,MAR,Q2 2020,10-Aug-20,-6,-5,-11
SmoShow,BRK-B,Q2 2020,8-Aug-20,-4,11,7
SmoShow,AYX,Q2 2020,6-Aug-20,7,-3,4
rksmythe,HON,Q3 2020,30-Oct-20,15,13,28
rksmythe,ATVI,Q3 2020,29-Oct-20,-5,23,18
rksmythe,AMGN,Q3 2020,28-Oct-20,11,25,36
rksmythe,AKAM,Q3 2020,27-Oct-20,11,21,32
rksmythe,LLY,Q3 2020,27-Oct-20,-4,-3,-7
rksmythe,CSCO,Q1 2020,13-Nov-19,9,17,26
rksmythe,ETSY,Q3 2019,30-Oct-19,-5,19,14
rksmythe,PYPL,Q3 2019,23-Oct-19,2,11,13
rksmythe,DOCU,Q1 2020,6-Jun-19,15,11,26
rksmythe,ULTA,Q1 2019,30-May-19,-6,-4,-10
rksmythe,TGT,Q1 2019,22-May-19,10,-2,8
rksmythe,CSCO,Q3 2019,15-May-19,25,21,46
rksmythe,UNH,Q1 2019,16-Apr-19,12,17,29
rksmythe,ATVI,Q4 2018,12-Feb-19,-1,-4,-5
rksmythe,DOCU,Q3 2019,6-Dec-18,13,8,21
rksmythe,EL,Q4 2018,20-Aug-18,14,12,26
rksmythe,YELP,Q2 2018,8-Aug-18,-4,9,5
rksmythe,ULTA,Q3 2017,30-Nov-17,25,-6,19
rksmythe,ROST,Q3 2017,16-Nov-17,8,8,16
rksmythe,TJX,Q3 2018,14-Nov-17,7,-4,3
rksmythe,FL,Q1 2016,20-May-16,-5,-4,-9
rksmythe,W,Q4 2015,25-Feb-16,19,11,30
rksmythe,FIT,Q4 2015,22-Feb-16,9,10,19
rksmythe,HAS,Q4 2015,8-Feb-16,12,10,22
rksmythe,DRI,Q2 2016,18-Dec-15,8,-5,3
greenbananas,SYF,Q2 2020,21-Jul-20,12,-5,7
greenbananas,ALLY,Q2 2020,17-Jul-20,9,18,27
greenbananas,SYF,Q1 2020,21-Apr-20,17,-4,13
greenbananas,ALLY,Q1 2020,20-Apr-20,-3,-3,-6
greenbananas,CRWD,Q4 2020,19-Mar-20,7,9,16
greenbananas,PD,Q4 2020,18-Mar-20,-6,24,18
greenbananas,DOCU,Q4 2020,12-Mar-20,10,8,18
greenbananas,WORK,Q4 2020,12-Mar-20,-3,12,9
greenbananas,SFIX,Q2 2020,9-Mar-20,11,-3,8
greenbananas,SPLK,Q4 2020,4-Mar-20,-2,14,12
greenbananas,ZM,Q4 2020,4-Mar-20,12,23,35
greenbananas,VEEV,Q4 2020,3-Mar-20,-5,11,6
greenbananas,TTD,Q4 2019,27-Feb-20,9,16,25
greenbananas,WDAY,Q4 2020,27-Feb-20,20,-7,13
greenbananas,PSTG,Q4 2020,27-Feb-20,-2,-1,-3
greenbananas,FTCH,Q4 2019,27-Feb-20,-5,10,5
greenbananas,KDP,Q4 2019,27-Feb-20,-3,-4,-7
greenbananas,PLAN,Q4 2020,27-Feb-20,12,-4,8
greenbananas,SQ,Q4 2019,26-Feb-20,16,9,25
greenbananas,BOX,Q4 2020,26-Feb-20,9,13,22
greenbananas,ETSY,Q4 2019,26-Feb-20,16,14,30
greenbananas,NTNX,Q2 2020,26-Feb-20,12,-2,10
greenbananas,REAL,Q4 2019,25-Feb-20,12,11,23
greenbananas,PANW,Q2 2020,24-Feb-20,-8,-3,-11
greenbananas,SAIL,Q4 2019,24-Feb-20,9,9,18
francescozunino,OKTA,Q3 2022,1-Dec-21,10,11,21
francescozunino,CRWD,Q3 2022,1-Dec-21,12,13,25
francescozunino,CRM,Q3 2022,30-Nov-21,10,17,27
francescozunino,JWN,Q3 2021,23-Nov-21,-4,16,12
francescozunino,WSM,Q3 2021,18-Nov-21,16,11,27
francescozunino,NVDA,Q3 2022,17-Nov-21,-6,16,10
francescozunino,TGT,Q3 2021,17-Nov-21,11,11,22
francescozunino,WMT,Q3 2022,16-Nov-21,17,6,23
francescozunino,PYPL,Q3 2021,8-Nov-21,-25,-2,-27
francescozunino,ETSY,Q3 2021,3-Nov-21,12,18,30
francescozunino,AMZN,Q3 2021,28-Oct-21,-2,-11,-13
francescozunino,SBUX,Q4 2021,28-Oct-21,-4,-18,-22
francescozunino,AAPL,Q4 2021,28-Oct-21,-1,18,17
francescozunino,SHOP,Q3 2021,28-Oct-21,-5,-2,-7
francescozunino,ALGN,Q3 2021,27-Oct-21,24,12,36
francescozunino,TWLO,Q3 2021,27-Oct-21,12,11,23
francescozunino,MSFT,Q1 2022,26-Oct-21,-25,17,-8
francescozunino,GOOGL,Q3 2021,26-Oct-21,10,17,27
francescozunino,AMD,Q3 2021,26-Oct-21,-13,15,2
francescozunino,LOGI,Q2 2022,25-Oct-21,-23,18,-5
francescozunino,FB,Q3 2021,25-Oct-21,-2,-3,-5
francescozunino,LRCX,Q1 2022,20-Oct-21,23,-2,21
francescozunino,ISRG,Q3 2021,19-Oct-21,24,19,43
francescozunino,WDAY,Q2 2022,26-Aug-21,10,-25,-15
francescozunino,WSM,Q2 2021,25-Aug-21,12,7,19
Analyst_4451595,XLNX,Q4 2020,22-Apr-20,-6,21,15
Analyst_4451595,ETSY,Q4 2019,26-Feb-20,12,16,28
Analyst_4451595,ETSY,Q1 2019,8-May-19,8,-2,6
iMarcelo,ETSY,Q4 2019,26-Feb-20,12,25,37
iMarcelo,CRM,Q4 2020,25-Feb-20,-13,15,2
iMarcelo,HD,Q4 2019,25-Feb-20,21,-15,6
iMarcelo,TSLA,Q1 2018,2-May-18,-5,14,9
iMarcelo,SPOT,Q1 2018,2-May-18,11,-25,-14
iMarcelo,AAPL,Q2 2018,1-May-18,-3,-3,-6
iMarcelo,UAA,Q1 2018,1-May-18,11,19,30
iMarcelo,FB,Q3 2015,4-Nov-15,11,15,26
iMarcelo,LULU,Q2 2014,11-Sep-14,-2,23,21
iMarcelo,CPRI,Q1 2015,4-Aug-14,16,17,33
iMarcelo,GPRO,Q2 2014,31-Jul-14,-3,24,21
iMarcelo,BIDU,Q2 2014,24-Jul-14,9,10,19
iMarcelo,FB,Q2 2014,23-Jul-14,14,17,31
iMarcelo,AAPL,Q3 2014,22-Jul-14,9,-4,5
iMarcelo,MSFT,Q4 2014,22-Jul-14,-4,12,8
iMarcelo,CPRI,Q4 2014,28-May-14,-5,20,15
iMarcelo,BKNG,Q1 2014,8-May-14,16,-5,11
iMarcelo,TSLA,Q1 2014,7-May-14,-6,-8,-14
iMarcelo,GRPN,Q1 2014,6-May-14,-3,19,16
iMarcelo,EBAY,Q1 2014,29-Apr-14,25,25,50
iMarcelo,F,Q1 2014,25-Apr-14,-4,-4,-8
iMarcelo,SBUX,Q2 2014,24-Apr-14,-14,-7,-21
iMarcelo,AMZN,Q1 2014,24-Apr-14,-7,-25,-32
iMarcelo,BIDU,Q1 2014,24-Apr-14,11,14,25
iMarcelo,P,Q1 2014,24-Apr-14,13,-3,10
Analyst_6836835,ZNGA,Q3 2020,4-Nov-20,-2,9,7
Analyst_6836835,ATVI,Q3 2020,29-Oct-20,-3,-4,-7
Analyst_6836835,MSFT,Q1 2021,27-Oct-20,-4,-25,-29
Analyst_6836835,CPRT,Q4 2020,2-Sep-20,7,-4,3
Analyst_6836835,MSFT,Q4 2020,22-Jul-20,9,-5,4
Latheef,ETSY,Q1 2020,6-May-20,-4,8,4
Latheef,ETSY,Q4 2019,26-Feb-20,8,-6,2
Latheef,ULTA,Q3 2017,30-Nov-17,-25,-24,-49
Analyst_6955214,ETSY,Q4 2019,26-Feb-20,8,-2,6
WonterC,FTCH,Q3 2021,18-Nov-21,18,-5,13
WonterC,PYPL,Q3 2021,8-Nov-21,-5,-3,-8
WonterC,PINS,Q3 2021,4-Nov-21,8,-1,7
WonterC,UBER,Q3 2021,4-Nov-21,-3,10,7
WonterC,OXY,Q3 2021,4-Nov-21,13,11,24
WonterC,XOM,Q3 2021,29-Oct-21,-4,-8,-12
WonterC,AMZN,Q3 2021,28-Oct-21,-2,-3,-5
WonterC,AAPL,Q4 2021,28-Oct-21,-1,-2,-3
WonterC,INTC,Q3 2021,21-Oct-21,9,-3,6
WonterC,NFLX,Q3 2021,19-Oct-21,12,-7,5
WonterC,BAC,Q3 2021,14-Oct-21,7,13,20
WonterC,NKE,Q1 2022,23-Sep-21,-4,-3,-7
WonterC,ADBE,Q3 2021,21-Sep-21,-7,-20,-27
WonterC,LULU,Q2 2021,8-Sep-21,11,14,25
WonterC,GME,Q2 2021,8-Sep-21,-5,-2,-7
WonterC,GPS,Q2 2021,26-Aug-21,19,-5,14
WonterC,M,Q2 2021,19-Aug-21,9,9,18
WonterC,TGT,Q2 2021,18-Aug-21,24,23,47
WonterC,RKT,Q2 2021,12-Aug-21,-2,-1,-3
WonterC,PLTR,Q2 2021,12-Aug-21,-4,13,9
WonterC,AMC,Q2 2021,9-Aug-21,13,13,26
WonterC,BRK-B,Q2 2021,7-Aug-21,10,8,18
