analyst_id,ticker,reports,quarters,points,pts_est,error_rate,accuracy
sunghoon,SHOP,Feb-16,4.00,41.00,10.30,0.47,0.42
sunghoon,GOOGL,Feb-02,4.00,10.00,2.50,0.08,0.35
sunghoon,TXN,Jan-26,3.00,-1.00,-0.30,0.06,0.46
sunghoon,VMW,Feb-24,1.00,-12.00,-12.00,0.07,0.16
sunghoon,MNDT,Feb-10,1.00,-20.00,-20.00,0.51,0.03
sunghoon,FB,Feb-02,1.00,18.00,18.00,0.11,0.41
sunghoon,SQ,Mar-02,1.00,32.00,32.00,0.01,0.60
sunghoon,MSFT,Jan-27,1.00,-13.00,-13.00,0.08,0.12
sunghoon,CRM,Mar-01,1.00,11.00,11.00,0.02,0.59
asuram54,DIS,Feb-08,15.00,158.00,10.20,0.08,0.54
asuram54,AMBA,Mar-03,14.00,216.00,15.40,0.15,0.58
asuram54,AAPL,Feb-01,11.00,157.00,14.30,0.04,0.61
asuram54,CRM,Mar-01,11.00,77.00,7.00,0.08,0.39
asuram54,UAA,Feb-15,10.00,157.00,15.70,0.08,0.59
asuram54,VEEV,Mar-01,9.00,164.00,18.20,0.06,0.65
asuram54,AMZN,Feb-03,9.00,73.00,8.10,0.22,0.41
asuram54,GPRO,Feb-03,8.00,110.00,13.80,0.25,0.56
asuram54,FFIV,Jan-26,8.00,76.00,9.50,0.02,0.55
asuram54,FB,Feb-02,8.00,75.00,9.40,0.07,0.51
asuram54,NFLX,Jan-18,8.00,92.00,11.50,0.16,0.63
asuram54,TWTR,Feb-10,7.00,63.00,9.00,0.20,0.47
asuram54,ZNGA,Feb-09,7.00,126.00,18.00,0.29,0.64
asuram54,CMG,Feb-08,6.00,2.00,0.30,0.06,0.21
asuram54,MSFT,Jan-27,6.00,86.00,14.30,0.06,0.61
asuram54,NVDA,Feb-17,5.00,61.00,12.20,0.19,0.51
asuram54,F,Jan-27,5.00,62.00,12.40,0.06,0.62
asuram54,TSLA,Feb-02,5.00,35.00,7.00,0.38,0.53
asuram54,GOOGL,Feb-02,5.00,66.00,13.20,0.03,0.67
asuram54,SWBI,Mar-03,5.00,77.00,15.40,0.11,0.67
asuram54,SWKS,Jan-27,4.00,26.00,6.50,0.04,0.42
asuram54,BBWI,Feb-23,4.00,67.00,16.80,0.03,0.60
asuram54,ANET,Feb-17,4.00,116.00,29.00,0.04,0.73
asuram54,WYNN,Feb-10,4.00,33.00,8.30,0.25,0.58
asuram54,INTC,Jan-26,4.00,73.00,18.30,0.06,0.62
asuram54,BOX,Mar-02,4.00,70.00,17.50,0.15,0.54
asuram54,YY,Mar-21,4.00,49.00,12.30,0.21,0.54
asuram54,DE,Feb-18,4.00,87.00,21.80,0.04,0.71
asuram54,NKE,Dec-20,4.00,79.00,19.80,0.04,0.58
asuram54,EBAY,Feb-02,4.00,64.00,16.00,0.02,0.62
d_strizhi,FB,Feb-02,6.00,103.00,17.20,0.05,0.56
d_strizhi,SIG,Mar-17,6.00,74.00,12.30,0.26,0.55
d_strizhi,TEN,Feb-08,5.00,23.00,4.60,0.21,0.56
d_strizhi,HOG,Feb-01,5.00,72.00,14.40,0.16,0.50
d_strizhi,GPRO,Feb-03,4.00,136.00,34.00,0.04,0.75
d_strizhi,NXPI,Feb-02,4.00,44.00,11.00,0.03,0.54
d_strizhi,T,Jan-26,4.00,-35.00,-8.80,0.02,0.46
d_strizhi,SPOT,Feb-09,4.00,19.00,4.80,0.30,0.56
d_strizhi,GOOGL,Feb-02,4.00,35.00,8.80,0.10,0.43
d_strizhi,SWKS,Jan-27,4.00,19.00,4.80,0.03,0.48
d_strizhi,ZNGA,Feb-09,4.00,42.00,10.50,0.42,0.58
d_strizhi,EA,Feb-01,4.00,-6.00,-1.50,0.19,0.41
d_strizhi,MNDT,Feb-10,4.00,59.00,14.80,0.34,0.62
d_strizhi,QCOM,Feb-02,4.00,71.00,17.80,0.05,0.62
d_strizhi,WOLF,Jan-25,3.00,48.00,16.00,0.22,0.64
d_strizhi,ZG,Feb-10,3.00,25.00,8.30,0.31,0.55
d_strizhi,TXN,Jan-26,3.00,61.00,20.30,0.03,0.64
d_strizhi,HEP,Feb-22,3.00,32.00,10.70,0.04,0.48
d_strizhi,AMD,Feb-01,3.00,20.00,6.70,0.04,0.72
d_strizhi,INTC,Jan-26,3.00,28.00,9.30,0.10,0.41
d_strizhi,FSLR,Feb-24,3.00,35.00,11.70,0.68,0.56
d_strizhi,JNPR,Feb-01,3.00,27.00,9.00,0.02,0.69
d_strizhi,CSCO,Feb-16,3.00,87.00,29.00,0.01,0.67
d_strizhi,BIDU,Feb-24,3.00,17.00,5.70,0.13,0.66
d_strizhi,PANW,Mar-01,3.00,97.00,32.30,0.02,0.65
d_strizhi,ANET,Feb-17,3.00,68.00,22.70,0.04,0.55
d_strizhi,AMZN,Feb-03,3.00,-11.00,-3.70,0.09,0.37
d_strizhi,GRUB,Dec-10,3.00,-3.00,-1.00,0.18,0.59
d_strizhi,AVGO,Dec-09,3.00,40.00,13.30,0.01,0.69
d_strizhi,AAPL,Feb-01,3.00,72.00,24.00,0.02,0.66
Analyst_4544965,MOD,Feb-01,19.00,-39.00,-2.10,0.22,0.24
Analyst_4544965,TEX,Feb-15,18.00,-28.00,-1.60,0.21,0.34
Analyst_4544965,AGCO,Feb-08,18.00,42.00,2.30,0.17,0.24
Analyst_4544965,MTW,Feb-10,18.00,91.00,5.10,0.24,0.40
Analyst_4544965,PCAR,Feb-01,18.00,-83.00,-4.60,0.07,0.23
Analyst_4544965,HY,Feb-23,17.00,29.00,1.70,0.24,0.38
Analyst_4544965,WNC,Feb-01,17.00,-12.00,-0.70,0.17,0.41
Analyst_4544965,OSK,Jan-27,16.00,71.00,4.40,0.18,0.26
Analyst_4544965,DE,Feb-18,16.00,28.00,1.80,0.12,0.34
Analyst_4544965,ASTE,Feb-22,15.00,-20.00,-1.30,0.24,0.37
Analyst_4544965,CMCO,Jan-27,15.00,-52.00,-3.50,0.12,0.28
Analyst_4544965,TTC,Dec-15,14.00,-12.00,-0.90,0.07,0.24
Analyst_4544965,SHYF,Feb-24,14.00,10.00,0.70,0.25,0.28
Analyst_4544965,LNN,Jan-06,14.00,11.00,0.80,0.27,0.23
Analyst_4544965,PLOW,Feb-28,14.00,128.00,9.10,0.18,0.51
Analyst_4544965,ALG,Mar-03,13.00,13.00,1.00,0.08,0.55
Analyst_4544965,MNTX,Mar-10,13.00,46.00,3.40,0.36,0.36
Analyst_4544965,PWR,Feb-24,12.00,42.00,3.50,0.12,0.46
Analyst_4544965,CNHI,Feb-01,12.00,16.00,1.30,0.14,0.28
Analyst_4544965,PRIM,Mar-01,11.00,-7.00,-0.60,0.29,0.29
Analyst_4544965,FLR,Feb-25,11.00,64.00,5.80,0.14,0.44
Analyst_4544965,TPC,Mar-02,11.00,33.00,3.00,0.26,0.38
Analyst_4544965,SWK,Jan-27,11.00,-205.00,-18.60,0.10,0.09
Analyst_4544965,NVEE,Mar-10,10.00,-65.00,-6.50,0.14,0.26
Analyst_4544965,VMI,Feb-23,10.00,1.00,0.10,0.08,0.27
Analyst_4544965,CAT,Jan-27,10.00,-112.00,-11.20,0.15,0.19
Analyst_4544965,CMI,Feb-08,9.00,5.00,0.60,0.09,0.43
Analyst_4544965,RUSHA,Feb-16,9.00,77.00,8.60,0.09,0.63
Analyst_4544965,WLDN,Mar-10,6.00,46.00,7.70,0.27,0.49
Analyst_4544965,TTEK,Feb-02,4.00,-80.00,-20.00,0.06,0.19
outlierforgood,FL,Feb-25,2.00,7.00,3.50,0.04,0.43
outlierforgood,CPB,Feb-18,1.00,33.00,33.00,0.01,0.74
outlierforgood,GCO,Mar-11,1.00,22.00,22.00,0.07,0.74
outlierforgood,SUP,Mar-04,1.00,5.00,5.00,0.55,0.40
outlierforgood,SSP,Feb-25,1.00,15.00,15.00,0.07,0.76
outlierforgood,HRB,Mar-08,1.00,13.00,13.00,0.06,0.37
outlierforgood,LOPE,Feb-16,1.00,5.00,5.00,0.02,0.55
outlierforgood,ELY,Feb-09,1.00,-5.00,-5.00,0.05,0.69
outlierforgood,SWBI,Mar-03,1.00,-6.00,-6.00,0.52,0.46
outlierforgood,LOCO,Mar-10,1.00,20.00,20.00,0.06,0.56
outlierforgood,ANF,Mar-02,1.00,20.00,20.00,0.03,0.56
outlierforgood,HD,Feb-22,1.00,40.00,40.00,0.01,0.74
outlierforgood,SGMO,Mar-03,1.00,6.00,6.00,0.86,0.25
outlierforgood,GME,Dec-08,1.00,17.00,17.00,0.12,0.43
outlierforgood,VRA,Mar-09,1.00,-7.00,-7.00,0.16,0.42
outlierforgood,EXPR,Mar-09,1.00,-4.00,-4.00,0.03,0.76
outlierforgood,JD,Mar-03,1.00,7.00,7.00,0.20,0.57
outlierforgood,VIPS,Feb-23,1.00,8.00,8.00,0.12,0.65
outlierforgood,W,Feb-24,1.00,22.00,22.00,0.05,0.74
outlierforgood,DG,Mar-17,1.00,7.00,7.00,0.02,0.60
outlierforgood,DLTR,Mar-02,1.00,15.00,15.00,0.02,0.62
outlierforgood,BURL,Mar-03,1.00,44.00,44.00,0.00,0.77
outlierforgood,NOG,Mar-02,1.00,-4.00,-4.00,0.34,0.73
outlierforgood,CLMT,Mar-10,1.00,28.00,28.00,0.10,0.52
outlierforgood,GLP,Mar-10,1.00,-4.00,-4.00,0.30,0.80
outlierforgood,MCO,Feb-18,1.00,25.00,25.00,0.02,0.66
outlierforgood,UNFI,Mar-09,1.00,-4.00,-4.00,0.08,0.62
outlierforgood,OMI,Feb-16,1.00,19.00,19.00,0.09,0.73
outlierforgood,OPCH,Mar-10,1.00,4.00,4.00,0.51,0.41
outlierforgood,KR,Mar-03,1.00,37.00,37.00,0.01,0.66
Binnz,NVDA,Feb-17,8.00,127.00,15.90,0.12,0.62
Binnz,BABA,Feb-02,7.00,32.00,4.60,0.11,0.55
Binnz,MU,Dec-20,6.00,97.00,16.20,0.05,0.55
Binnz,EBAY,Feb-02,5.00,89.00,17.80,0.02,0.73
Binnz,JPM,Jan-14,5.00,103.00,20.60,0.11,0.67
Binnz,AMZN,Feb-03,5.00,91.00,18.20,0.25,0.60
Binnz,AAPL,Feb-01,5.00,86.00,17.20,0.07,0.60
Binnz,CRM,Mar-01,5.00,149.00,29.80,0.04,0.71
Binnz,CSCO,Feb-16,4.00,2.00,0.50,0.02,0.48
Binnz,HPE,Feb-24,4.00,93.00,23.30,0.09,0.55
Binnz,AMD,Feb-01,4.00,112.00,28.00,0.07,0.71
Binnz,PYPL,Feb-02,4.00,71.00,17.80,0.03,0.63
Binnz,LRCX,Jan-26,4.00,116.00,29.00,0.06,0.64
Binnz,SNAP,Feb-08,4.00,-17.00,-4.30,0.19,0.26
Binnz,INTC,Jan-26,4.00,27.00,6.80,0.09,0.59
Binnz,TSLA,Feb-02,4.00,7.00,1.80,0.23,0.46
Binnz,UAA,Feb-15,4.00,-44.00,-11.00,0.42,0.18
Binnz,GOOGL,Feb-02,4.00,87.00,21.80,0.09,0.68
Binnz,HPQ,Feb-23,3.00,52.00,17.30,0.08,0.65
Binnz,INTU,Feb-24,3.00,59.00,19.70,0.18,0.58
Binnz,SQ,Mar-02,3.00,62.00,20.70,0.06,0.67
Binnz,CCL,Jan-25,3.00,44.00,14.70,0.23,0.49
Binnz,ADI,Feb-16,3.00,98.00,32.70,0.03,0.71
Binnz,CMCSA,Jan-27,3.00,28.00,9.30,0.03,0.60
Binnz,BAC,Jan-18,3.00,46.00,15.30,0.03,0.50
Binnz,BB,Dec-16,3.00,40.00,13.30,0.35,0.64
Binnz,PANW,Mar-01,2.00,63.00,31.50,0.02,0.77
Binnz,LOW,Feb-23,2.00,-5.00,-2.50,0.07,0.42
Binnz,DLTR,Mar-02,2.00,15.00,7.50,0.04,0.60
Binnz,GE,Jan-27,2.00,42.00,21.00,0.10,0.63
Analyst_3998229,AZN,Feb-10,1.00,6.00,6.00,0.27,0.44
Analyst_4837125,AZN,Feb-10,1.00,5.00,5.00,0.28,0.37
TheSquareMile,AAPL,Feb-01,7.00,126.00,18.00,0.04,0.62
TheSquareMile,MCD,Jan-24,3.00,62.00,20.70,0.02,0.67
TheSquareMile,IBM,Jan-24,3.00,15.00,5.00,0.02,0.58
TheSquareMile,INTC,Jan-26,3.00,-15.00,-5.00,0.05,0.45
TheSquareMile,HPQ,Feb-23,3.00,-2.00,-0.70,0.03,0.43
TheSquareMile,FB,Feb-02,3.00,52.00,14.90,0.06,0.52
TheSquareMile,EBAY,Feb-02,3.00,46.00,15.30,0.02,0.70
TheSquareMile,GOOGL,Feb-02,3.00,37.00,12.30,0.05,0.42
TheSquareMile,TXN,Jan-26,2.00,13.00,6.50,0.04,0.51
TheSquareMile,MSFT,Jan-27,2.00,44.00,22.00,0.07,0.54
TheSquareMile,TWTR,Feb-10,2.00,34.00,17.00,0.25,0.56
TheSquareMile,PANW,Mar-01,2.00,28.00,14.00,0.07,0.56
TheSquareMile,AMZN,Feb-03,2.00,18.00,9.00,0.30,0.67
TheSquareMile,AZN,Feb-10,2.00,-3.00,-1.50,0.27,0.25
TheSquareMile,CMG,Feb-08,1.00,33.00,33.00,0.03,0.91
TheSquareMile,SBUX,Jan-27,1.00,16.00,16.00,0.01,0.82
TheSquareMile,TSLA,Feb-02,1.00,26.00,26.00,0.39,0.80
TheSquareMile,HAL,Jan-24,1.00,13.00,13.00,0.14,0.77
TheSquareMile,HAS,Feb-07,1.00,24.00,24.00,0.52,0.81
TheSquareMile,LULU,Dec-09,1.00,7.00,7.00,0.11,0.53
TheSquareMile,PG,Jan-25,1.00,10.00,10.00,0.02,0.44
TheSquareMile,HWM,Feb-01,1.00,21.00,21.00,0.03,0.60
TheSquareMile,GOLD,Feb-16,1.00,-25.00,-25.00,0.32,0.07
TheSquareMile,XOM,Feb-01,1.00,-7.00,-7.00,0.45,0.55
TheSquareMile,TGT,Mar-08,1.00,-14.00,-14.00,0.06,0.23
TheSquareMile,JPM,Jan-14,1.00,17.00,17.00,0.06,0.60
TheSquareMile,BAC,Jan-18,1.00,24.00,24.00,0.00,0.85
TheSquareMile,C,Jan-14,1.00,5.00,5.00,0.03,0.24
TheSquareMile,MHO,Feb-03,1.00,-13.00,-13.00,0.08,0.12
TheSquareMile,M,Feb-22,1.00,11.00,11.00,0.10,0.61
MarcTorra,SBUX,Jan-27,2.00,25.00,12.50,0.04,0.58
MarcTorra,AMZN,Feb-03,2.00,17.00,8.50,0.10,0.62
MarcTorra,ATVI,Feb-10,1.00,22.00,22.00,0.15,0.76
MarcTorra,DISCA,Mar-01,1.00,10.00,10.00,0.04,0.65
MarcTorra,TSLA,Feb-02,1.00,4.00,4.00,0.35,0.45
MarcTorra,JPM,Jan-14,1.00,-6.00,-6.00,0.07,0.53
MarcTorra,AZN,Feb-10,1.00,23.00,23.00,0.11,0.52
MarcTorra,ISRG,Jan-27,1.00,24.00,24.00,0.24,0.65
MarcTorra,AAPL,Feb-01,1.00,-27.00,-27.00,0.10,0.09
MarcTorra,QCOM,Feb-02,1.00,-1.00,-1.00,0.05,0.31
MarcTorra,NFLX,Jan-18,0.00,17.00,34.00,0.17,0.70
Analyst_5771037,AZN,Feb-10,1.00,6.00,6.00,0.20,0.58
CHASE03670,AAPL,Feb-01,9.00,187.00,20.80,0.04,0.57
CHASE03670,XLNX,Jan-26,5.00,-5.00,-1.00,0.05,0.21
CHASE03670,DIS,Feb-08,1.00,-11.00,-11.00,0.08,0.17
CHASE03670,FB,Feb-02,1.00,13.00,13.00,0.02,0.60
CHASE03670,VZ,Jan-25,1.00,-19.00,-19.00,0.02,0.15
Analyst_6577656,TSLA,Feb-02,4.00,59.00,14.80,0.25,0.58
Analyst_6577656,PLAY,Mar-29,3.00,46.00,15.30,0.11,0.31
Analyst_6577656,ADBE,Dec-16,3.00,72.00,24.00,0.02,0.53
Analyst_6577656,GM,Feb-01,3.00,61.00,20.30,0.05,0.76
Analyst_6577656,SWKS,Jan-27,2.00,48.00,24.00,0.01,0.56
Analyst_6577656,FIZZ,Dec-09,2.00,35.00,17.50,0.05,0.63
Analyst_6577656,AVGO,Dec-09,2.00,46.00,23.00,0.02,0.60
Analyst_6577656,COO,Mar-03,2.00,58.00,29.00,0.01,0.66
Analyst_6577656,HCSG,Feb-08,2.00,-21.00,-10.50,0.09,0.34
Analyst_6577656,HEI,Dec-15,2.00,48.00,24.00,0.04,0.53
Analyst_6577656,ADI,Feb-16,2.00,41.00,20.50,0.04,0.54
Analyst_6577656,SAIC,Mar-31,2.00,38.00,19.00,0.07,0.46
Analyst_6577656,AMWD,Mar-01,2.00,36.00,18.00,0.10,0.58
Analyst_6577656,LMNR,Jan-10,2.00,12.00,6.00,0.05,0.51
Analyst_6577656,PVH,Mar-30,2.00,18.00,9.00,0.04,0.49
Analyst_6577656,GSM,Feb-28,2.00,17.00,8.50,0.30,0.32
Analyst_6577656,FL,Feb-25,2.00,33.00,16.50,0.02,0.59
Analyst_6577656,TGT,Mar-08,2.00,33.00,16.50,0.02,0.68
Analyst_6577656,NTRS,Jan-26,2.00,52.00,26.00,0.02,0.69
Analyst_6577656,LULU,Dec-09,2.00,13.00,6.50,0.13,0.31
Analyst_6577656,TXT,Jan-26,2.00,10.00,5.00,0.16,0.39
Analyst_6577656,PEP,Feb-10,2.00,33.00,16.50,0.02,0.60
Analyst_6577656,DBI,Mar-15,2.00,27.00,13.50,0.16,0.57
Analyst_6577656,HAL,Jan-24,2.00,-4.00,-2.00,0.07,0.40
Analyst_6577656,YY,Mar-21,2.00,59.00,29.50,0.04,0.69
Analyst_6577656,MOD,Feb-01,2.00,21.00,10.50,0.07,0.35
Analyst_6577656,TMUS,Feb-10,2.00,-2.00,-1.00,0.13,0.50
Analyst_6577656,STZ,Jan-06,1.00,17.00,17.00,0.05,0.76
Analyst_6577656,HRB,Mar-08,1.00,26.00,26.00,0.03,0.65
Analyst_6577656,DIS,Feb-08,1.00,16.00,16.00,0.07,0.33
Suntrust_13,ST,Feb-09,32.00,-35.00,-1.10,0.08,0.39
Suntrust_13,MCHP,Feb-08,32.00,52.00,1.60,0.05,0.32
Suntrust_13,TXN,Jan-26,32.00,-43.00,-1.30,0.08,0.22
Suntrust_13,ARW,Feb-08,31.00,8.00,0.30,0.07,0.36
Suntrust_13,XLNX,Jan-26,31.00,177.00,5.70,0.04,0.52
Suntrust_13,ADI,Feb-16,31.00,16.00,0.50,0.06,0.31
Suntrust_13,NXPI,Feb-02,31.00,76.00,2.50,0.09,0.37
Suntrust_13,TEL,Jan-26,31.00,-123.00,-4.00,0.08,0.28
Suntrust_13,APH,Jan-26,31.00,-95.00,-3.10,0.07,0.18
Suntrust_13,AVT,Jan-27,30.00,50.00,1.60,0.08,0.38
Suntrust_13,BDC,Feb-08,30.00,159.00,5.30,0.07,0.43
Suntrust_13,INTC,Jan-26,24.00,-68.00,-2.80,0.11,0.26
Suntrust_13,AVGO,Dec-09,23.00,-182.00,-7.90,0.05,0.17
Suntrust_13,NVDA,Feb-17,20.00,138.00,6.90,0.15,0.48
Suntrust_13,MPWR,Feb-10,17.00,-136.00,-8.00,0.08,0.21
Suntrust_13,TTMI,Feb-09,16.00,126.00,7.90,0.11,0.45
Suntrust_13,PLAB,Feb-23,14.00,120.00,8.60,0.20,0.54
permutant,LRCX,Jan-26,2.00,31.00,15.50,0.03,0.62
permutant,BIDU,Feb-24,1.00,7.00,7.00,0.08,0.55
permutant,BABA,Feb-02,1.00,-9.00,-9.00,0.12,0.37
permutant,JPM,Jan-14,1.00,38.00,38.00,0.01,0.75
permutant,IONS,Mar-01,1.00,-5.00,-5.00,0.57,0.59
permutant,ISRG,Jan-27,1.00,20.00,20.00,0.06,0.55
permutant,ILMN,Feb-01,1.00,21.00,21.00,0.10,0.60
permutant,NOC,Jan-27,1.00,8.00,8.00,0.13,0.67
permutant,XPO,Feb-23,1.00,17.00,17.00,0.01,0.73
permutant,HPQ,Feb-23,1.00,43.00,43.00,0.01,0.85
permutant,AAPL,Feb-01,1.00,24.00,24.00,0.03,0.63
permutant,WB,Mar-02,1.00,21.00,21.00,0.01,0.67
permutant,GOOGL,Feb-02,1.00,26.00,26.00,0.09,0.62
permutant,AMD,Feb-01,1.00,34.00,34.00,0.04,0.70
permutant,INTC,Jan-26,1.00,-5.00,-5.00,0.05,0.58
permutant,MU,Dec-20,1.00,30.00,30.00,0.03,0.64
permutant,XLNX,Jan-26,1.00,26.00,26.00,0.01,0.67
permutant,ADBE,Dec-16,1.00,34.00,34.00,0.01,0.76
permutant,INTU,Feb-24,1.00,27.00,27.00,0.02,0.75
permutant,MSFT,Jan-27,1.00,42.00,42.00,0.01,0.82
permutant,CYBR,Feb-10,1.00,30.00,30.00,0.13,0.77
permutant,TSM,Jan-13,1.00,-10.00,-10.00,0.04,0.41
permutant,ALB,Feb-16,1.00,25.00,25.00,0.04,0.64
permutant,ROKU,Feb-24,1.00,32.00,32.00,0.51,0.90
AllTheRiteMoves,GM,Feb-01,9.00,94.00,10.40,0.11,0.62
AllTheRiteMoves,WYNN,Feb-10,7.00,4.00,0.60,0.24,0.41
AllTheRiteMoves,AAPL,Feb-01,7.00,112.00,16.00,0.03,0.60
AllTheRiteMoves,MGM,Feb-17,6.00,-11.00,-1.80,0.26,0.45
AllTheRiteMoves,WFC,Jan-14,6.00,126.00,21.00,0.03,0.66
AllTheRiteMoves,MAR,Feb-16,6.00,62.00,10.30,0.08,0.55
AllTheRiteMoves,PENN,Feb-03,5.00,73.00,14.60,0.09,0.62
AllTheRiteMoves,JPM,Jan-14,5.00,39.00,7.80,0.04,0.58
AllTheRiteMoves,KMI,Jan-19,5.00,15.00,3.00,0.10,0.48
AllTheRiteMoves,LVS,Jan-26,5.00,16.00,3.20,0.08,0.45
AllTheRiteMoves,HLT,Feb-16,5.00,83.00,16.60,0.05,0.46
AllTheRiteMoves,MTN,Dec-09,4.00,37.00,9.30,0.07,0.37
AllTheRiteMoves,CYH,Feb-23,4.00,37.00,9.30,0.07,0.60
AllTheRiteMoves,SNAP,Feb-08,4.00,17.00,4.30,0.14,0.47
AllTheRiteMoves,VAC,Feb-24,4.00,-26.00,-6.50,0.09,0.30
AllTheRiteMoves,SWBI,Mar-03,4.00,1.00,0.30,0.16,0.23
AllTheRiteMoves,RGR,Feb-23,4.00,87.00,21.80,0.27,0.74
AllTheRiteMoves,THC,Feb-28,4.00,80.00,20.00,0.16,0.63
AllTheRiteMoves,WBA,Jan-06,4.00,12.00,3.00,0.08,0.44
AllTheRiteMoves,DVA,Feb-16,4.00,58.00,14.50,0.01,0.66
AllTheRiteMoves,ADBE,Dec-16,4.00,89.00,22.30,0.03,0.57
AllTheRiteMoves,BAC,Jan-18,4.00,81.00,20.30,0.03,0.59
AllTheRiteMoves,TSLA,Feb-02,3.00,21.00,7.00,0.08,0.64
AllTheRiteMoves,ANF,Mar-02,3.00,32.00,10.70,0.25,0.54
AllTheRiteMoves,DISCA,Mar-01,3.00,5.00,1.70,0.10,0.47
AllTheRiteMoves,RAD,Dec-21,3.00,17.00,5.70,0.26,0.52
AllTheRiteMoves,COP,Feb-03,3.00,23.00,7.70,0.28,0.48
AllTheRiteMoves,AMZN,Feb-03,3.00,46.00,15.30,0.19,0.60
AllTheRiteMoves,FUN,Feb-16,3.00,5.00,1.70,0.22,0.37
AllTheRiteMoves,FOXA,Feb-09,3.00,31.00,10.30,0.05,0.47
Showkz99,AAPL,Feb-01,9.00,208.00,23.10,0.05,0.64
Showkz99,NXPI,Feb-02,8.00,76.00,9.50,0.11,0.64
Showkz99,V,Feb-03,8.00,134.00,16.80,0.04,0.47
Showkz99,CLX,Feb-03,8.00,94.00,11.80,0.07,0.53
Showkz99,IFF,Feb-16,7.00,120.00,17.10,0.02,0.68
Showkz99,GOOGL,Feb-02,7.00,121.00,16.10,0.06,0.57
Showkz99,SMG,Feb-02,6.00,30.00,5.00,0.09,0.46
Showkz99,MSFT,Jan-27,6.00,98.00,16.30,0.04,0.54
Showkz99,AMD,Feb-01,6.00,136.00,22.70,0.12,0.64
Showkz99,WFC,Jan-14,6.00,82.00,13.70,0.08,0.67
Showkz99,EA,Feb-01,5.00,63.00,12.60,0.06,0.50
Showkz99,DISH,Feb-23,5.00,6.00,1.20,0.08,0.37
Showkz99,HON,Jan-28,5.00,48.00,9.60,0.04,0.50
Showkz99,BMY,Feb-04,5.00,100.00,20.00,0.04,0.64
Showkz99,SBUX,Jan-27,5.00,19.00,3.80,0.08,0.49
Showkz99,KKR,Feb-10,5.00,41.00,8.20,0.23,0.40
Showkz99,ICE,Feb-10,5.00,-75.00,-15.00,0.03,0.12
Showkz99,TEL,Jan-26,5.00,94.00,18.80,0.07,0.58
Showkz99,MO,Jan-27,5.00,72.00,14.40,0.04,0.57
Showkz99,XPO,Feb-23,5.00,94.00,18.80,0.05,0.69
Showkz99,TSLA,Feb-02,5.00,23.00,4.60,0.41,0.58
Showkz99,CRM,Mar-01,5.00,141.00,28.20,0.04,0.71
Showkz99,MCD,Jan-24,4.00,60.00,15.00,0.06,0.52
Showkz99,ISRG,Jan-27,4.00,43.00,10.80,0.13,0.47
Showkz99,ANTM,Jan-26,4.00,48.00,12.00,0.03,0.50
Showkz99,PEP,Feb-10,4.00,70.00,17.50,0.02,0.52
Showkz99,OLN,Feb-08,4.00,86.00,21.50,0.19,0.67
Showkz99,PENN,Feb-03,4.00,22.00,5.50,0.43,0.59
Showkz99,GD,Jan-26,4.00,45.00,11.30,0.02,0.58
Showkz99,CLF,Jan-27,4.00,95.00,23.80,0.18,0.66
Analyst_7845614,EL,Feb-03,1.00,5.00,5.00,0.05,0.35
Analyst_7845614,XLNX,Jan-26,1.00,-4.00,-4.00,0.02,0.46
Analyst_2291916,GILD,Feb-08,15.00,217.00,14.50,0.07,0.58
Analyst_2291916,V,Feb-03,14.00,236.00,16.90,0.03,0.60
Analyst_2291916,AAPL,Feb-01,14.00,312.00,22.30,0.02,0.68
Analyst_2291916,AMZN,Feb-03,14.00,191.00,13.60,0.27,0.59
Analyst_2291916,SBUX,Jan-27,13.00,5.00,0.40,0.03,0.47
Analyst_2291916,CMG,Feb-08,13.00,137.00,10.50,0.08,0.60
Analyst_2291916,UAA,Feb-15,12.00,215.00,17.90,0.16,0.61
Analyst_2291916,CRM,Mar-01,12.00,266.00,22.20,0.03,0.63
Analyst_2291916,CAT,Jan-27,12.00,160.00,13.30,0.08,0.64
Analyst_2291916,CL,Jan-28,12.00,9.00,0.80,0.01,0.54
Analyst_2291916,FB,Feb-02,11.00,239.00,21.80,0.05,0.65
Analyst_2291916,ILMN,Feb-01,10.00,78.00,7.80,0.06,0.58
Analyst_2291916,GRPN,Feb-16,9.00,116.00,12.90,0.28,0.55
Analyst_2291916,GOOGL,Feb-02,9.00,68.00,7.60,0.04,0.59
Analyst_2291916,INTC,Jan-26,9.00,168.00,18.70,0.03,0.64
Analyst_2291916,BIDU,Feb-24,9.00,129.00,14.30,0.10,0.50
Analyst_2291916,NKE,Dec-20,9.00,139.00,15.40,0.05,0.54
Analyst_2291916,ISRG,Jan-27,8.00,79.00,9.90,0.06,0.48
Analyst_2291916,TSLA,Feb-02,8.00,46.00,5.80,0.33,0.52
Analyst_2291916,TRIP,Feb-16,8.00,-24.00,-3.00,0.13,0.40
Analyst_2291916,BKNG,Mar-02,8.00,48.00,6.00,0.04,0.44
Analyst_2291916,FSLR,Feb-24,7.00,150.00,21.40,0.39,0.62
Analyst_2291916,NFLX,Jan-18,7.00,74.00,10.60,0.09,0.58
Analyst_2291916,MA,Feb-03,7.00,101.00,14.40,0.04,0.61
Analyst_2291916,NVDA,Feb-17,7.00,135.00,19.30,0.10,0.60
Analyst_2291916,DIS,Feb-08,7.00,82.00,11.70,0.03,0.63
